country,year,gain,readiness,vulnerability,economic,governance,social,capacity,health,infrastructure,exposure,ecosystems,habitat,sensitivity,food,water,co2_per_capita,cumulative_co2
VNM,1996,39.3345411044363,0.302928951942757,0.51623812985403,0.392333035706141,0.312489871114524,0.203963949007605,0.662362081349712,0.498132218730037,0.510890117103789,0.490791446680879,0.560236605414291,0.504389441237093,0.408183525218659,0.543906001688428,0.479874394950543,,
VNM,1997,39.4060689652823,0.304241523685315,0.516120144379668,0.392333035706141,0.31233407268258,0.208057462667224,0.663306048737505,0.498132218730037,0.510890117103789,0.490791446680879,0.561326265080957,0.501866488022479,0.406964265356764,0.543483007108117,0.481022770232631,,
VNM,1998,39.5338301821468,0.305567152157496,0.51489054851456,0.392333035706141,0.312178274250636,0.212190146515711,0.662084512401305,0.498610991350699,0.49517663378354,0.490791446680879,0.558757974414291,0.498820801914729,0.405704676346311,0.55585555449744,0.482121335126664,,
VNM,1999,39.444313082917,0.301761911630881,0.512875649972541,0.392333035706141,0.301403973861938,0.211548725324565,0.656282723579213,0.498422709983023,0.493522732536223,0.490791446680879,0.558757974414291,0.490341833893109,0.405116112244446,0.553121644935059,0.483087004073539,,
VNM,2000,39.583266531993,0.296925406396172,0.505260075756312,0.392333035706141,0.290629673473242,0.207813510009134,0.634166834194616,0.498422709983023,0.491086569115185,0.490791446680879,0.558757974414291,0.482316460705407,0.402745301816728,0.516846013028156,0.484130727291813,,
VNM,2001,39.6761189623588,0.297532842597098,0.504010463349921,0.392333035706141,0.293374416403499,0.206891075681654,0.633081678574689,0.49046033484165,0.489672029973142,0.490791446680879,0.558757974414291,0.474746317953564,0.400109068844325,0.526921189296308,0.483504933620574,,
VNM,2002,39.7569216367309,0.298244991544684,0.503106558810067,0.392333035706141,0.296119159333756,0.206282779594155,0.63170302868899,0.488899965303578,0.489267875932558,0.490791446680879,0.558757974414291,0.467552779099491,0.398694797123367,0.531174433634271,0.48298632447621,,
VNM,2003,40.05466464244,0.30352567553706,0.50243238268826,0.392333035706141,0.312242988097422,0.206001002807617,0.632465166394126,0.484903315018182,0.486842951689056,0.490791446680879,0.558757974414291,0.460574082294686,0.396175719548533,0.540583242330427,0.482932730382922,,
VNM,2004,39.269560029886,0.285758531108998,0.500367330511279,0.392333035706141,0.251124580411948,0.213817977208906,0.628007071226455,0.483059324052853,0.485428412547012,0.490791446680879,0.558757974414291,0.45351433282812,0.394185028516456,0.538426395085568,0.48301754413983,,
VNM,2005,40.1017021617463,0.296520928758564,0.494486885523639,0.408009515486433,0.257351213388397,0.224202057400863,0.616781115827838,0.469611546592235,0.475122484512127,0.490791446680879,0.558757974414291,0.448860803042038,0.387692980005176,0.531556808921428,0.483011695659717,,
VNM,2006,40.7811882960322,0.306452629998517,0.490828864077873,0.434406892021431,0.253204017299643,0.231746980674477,0.609316044541279,0.464195112131506,0.475324561532419,0.490791446680879,0.558757974414291,0.443997898883942,0.383545057928867,0.520339197762878,0.482358439742205,,
VNM,2007,41.5252949605796,0.319925303571276,0.489419404359684,0.429937152169104,0.280212272382425,0.249626486162298,0.608944875025401,0.456537046263308,0.481184795120883,0.490791446680879,0.558757974414291,0.440915054606958,0.379168564698148,0.517311779748935,0.481809776003728,,
VNM,2008,41.4757821663869,0.315065328917604,0.485549685589866,0.425175907363049,0.261501712672549,0.258518366717214,0.603395881332011,0.443829018722349,0.47977025597884,0.490791446680879,0.559946048837066,0.43835290535174,0.372763864202806,0.510130260935501,0.481269623713702,,
VNM,2009,42.1312494053508,0.324716080206749,0.482091092099732,0.417434835988777,0.299781553246359,0.25693185138511,0.593787363697704,0.439397473376887,0.475122484512127,0.490791446680879,0.56005813132978,0.43613758235199,0.371583205852745,0.493230833036766,0.488600047990843,,
VNM,2010,41.356055137041,0.303491743770565,0.476370641029745,0.373352835888433,0.281965049286965,0.255157346136298,0.578236953047361,0.432490010194498,0.472495483248332,0.490791446680879,0.556852572038142,0.434410072686551,0.368895312510915,0.474168059604282,0.487807648406667,,
VNM,2011,41.7527097728595,0.309549172685598,0.474494977228409,0.380446119136524,0.283761740872244,0.264439658048026,0.575312424453283,0.42803980748116,0.469262250923662,0.490791446680879,0.557323318507543,0.431554495759019,0.366218575011866,0.481539965751619,0.479250024947449,,
VNM,2012,42.1402447115063,0.314904972050903,0.472100077820776,0.369563273865542,0.3027612822078,0.272390360079367,0.569472051746858,0.422516613793636,0.471485098146873,0.490791446680879,0.556157660583311,0.429431826451824,0.364202314501257,0.474455684224464,0.47855358372455,,
VNM,2013,42.8675985969061,0.326114138152621,0.4687621662145,0.390745954500051,0.314071971501621,0.273524488456192,0.560435110617761,0.418328821871604,0.470272636025122,0.490791446680879,0.556840600163779,0.421414978492776,0.362573480894246,0.467854838756657,0.47786112197706,,
VNM,2014,43.6922622067801,0.3381592201084,0.464313975972798,0.404867741589723,0.324289001581916,0.285320917153561,0.545643459338232,0.416778096795397,0.468858096883079,0.490791446680879,0.553667901994864,0.414032199638185,0.362905802103879,0.455372029345703,0.47717553117956,,
VNM,2015,43.5788807051339,0.338844247213824,0.467266633111145,0.408527745987378,0.31981352817782,0.288191467476274,0.550998381970616,0.40599131163451,0.485157947467709,0.490791446680879,0.552006026602323,0.425011766146239,0.365496773557183,0.458937153043656,0.476495593772434,,
VNM,2016,43.8928226087059,0.348165234483208,0.47030878230909,0.439751145547156,0.312419256746496,0.292325301155972,0.552951139233065,0.400916903269655,0.500890377994569,0.490791446680879,0.551756390617986,0.436450736503731,0.3715221577832,0.456173571530267,0.47566471393833,,
VNM,2017,43.5467972021085,0.341608331841898,0.470672387799729,0.44755699632794,0.280575020803278,0.296692978394477,0.553953469293827,0.394001979881379,0.505097061783178,0.490791446680879,0.552694829056424,0.432872222886023,0.371343614717035,0.464375725387639,0.474992507803731,,
VNM,2018,44.4454286611562,0.355840328723206,0.466931755500082,0.454747447498012,0.307420788826088,0.305352749845518,0.53184372160344,0.393157928072067,0.520947493219398,0.490791446680879,0.553633267494862,0.429006682148564,0.37906811724793,0.430548110496598,0.474297051569001,,
VNM,2019,44.5795393594844,0.36208364334804,0.470492856158352,0.480590323335923,0.299515488395395,0.306145118312802,0.529715463345616,0.392174299148494,0.546868055627334,0.490791446680879,0.554299641535276,0.429200434327868,0.389542275758418,0.426836012481258,0.473578693829881,,
VNM,2020,45.3194071788224,0.383299367363465,0.476911223787016,0.490739851661835,0.338999096980392,0.320159153448167,0.539741647135873,0.395248243357205,0.560496187862463,0.490791446680879,0.55496601557569,0.429152366828643,0.398471032483747,0.44874731814309,0.472857210955004,,
VNM,2021,46.2566000389174,0.392766697102397,0.46763469632405,0.490739851661835,0.35425734463441,0.333302895010947,0.522882585629701,0.391786907888895,0.5351914109368,0.490791446680879,0.555827449739607,0.428938254849865,0.388204321219312,0.421933090376909,0.472131064152223,,
VNM,2022,46.4897236897351,0.397493799007108,0.467699325212405,0.490739851661835,0.359065399102211,0.342676146257277,0.52039996199686,0.393226344073468,0.535239844984184,0.490791446680879,0.557718741254024,0.428535265515165,0.390669910043866,0.420087455727735,0.471388299719855,,
VNM,2023,46.0077361846247,0.387965099672799,0.467810375980305,0.490739851661835,0.329502787129369,0.343652660227194,0.520583668378943,0.393226344073468,0.535643999024768,0.490791446680879,0.557718741254024,0.430079895686244,0.390800985327274,0.418804976123471,0.471388299719855,,
VUT,1995,35.6906260605486,0.323661495305131,0.609848974094159,0.387668960009852,0.474860877222338,0.108454648683202,0.778966149884046,0.545097904454787,0.766439817160616,0.486688943340768,0.565267585292705,0.542692752391733,0.484039006524688,0.629746811170954,,,
VUT,1996,35.7481353304963,0.323686667752138,0.608723961142212,0.387668960009852,0.474860877222338,0.108530166024225,0.777252154882139,0.545097904454787,0.761764973575546,0.486688943340768,0.565589936459372,0.541282141720126,0.483008103113422,0.629884849501232,,,
VUT,1997,35.8608971725083,0.324621204316958,0.607403260866791,0.387668960009852,0.477459381798621,0.1087352711424,0.77509335924471,0.545097904454787,0.75709871788226,0.486688943340768,0.565887644792705,0.53965490244711,0.481742448390796,0.629277134757093,,,
VUT,1998,35.9817271003673,0.32557693556251,0.605942393555164,0.387668960009852,0.480057886374903,0.109003960302775,0.772637731561166,0.545097904454787,0.75244276525017,0.486688943340768,0.566008340126039,0.537728150650435,0.480304410521953,0.628434807294391,,,
VUT,1999,36.0267549537615,0.32529498313224,0.604759884057011,0.387668960009852,0.478780546881965,0.109435442504903,0.770571269031727,0.545097904454787,0.750884038560769,0.486688943340768,0.564658315626039,0.535645484781266,0.478777358804052,0.627513676862195,,,
VUT,2000,36.1545667466771,0.325625147720367,0.602533812786826,0.387668960009852,0.477503207389027,0.111703275762222,0.766255437889317,0.545097904454787,0.743053554024459,0.486688943340768,0.564658315626039,0.533234411980251,0.477201420238202,0.626624877848593,,,
VUT,2001,36.3848726833915,0.3259910765269,0.598293622859071,0.387668960009852,0.477772279038706,0.112531990532142,0.763651082659057,0.544296339304816,0.738469703129871,0.486688943340768,0.552150437558498,0.531015331281633,0.466825759882331,0.625536303020535,,,
VUT,2002,35.925617565413,0.327830051727963,0.609317700419704,0.387668960009852,0.478041350688386,0.117779844485652,0.761116617624241,0.619616462481838,0.734138448510649,0.486688943340768,0.539642559490958,0.528822106392095,0.490293930423606,0.624368925222981,,,
VUT,2003,36.9407021179908,0.330641804480312,0.591827762120497,0.387668960009852,0.485584916957394,0.118671536473691,0.758455854451743,0.55260644614043,0.729554597616063,0.486688943340768,0.527134681423417,0.526648722756836,0.450510494258164,0.62319436266574,,,
VUT,2004,35.1133371587299,0.300458975793347,0.598192232618749,0.387668960009852,0.393206952620501,0.120501014749688,0.758616502708515,0.604526295781852,0.72522334299684,0.486688943340768,0.514626803355877,0.524568513230523,0.461238488522086,0.622016207728655,,,
VUT,2005,36.6156351298244,0.327083056073679,0.594770353477192,0.366939731657562,0.49285457157309,0.121454864990386,0.755955739536017,0.607657365754414,0.720639492102252,0.486688943340768,0.502118925288336,0.522601523829233,0.45273874211971,0.620834460411727,,,
VUT,2006,36.6979929901229,0.332162296819632,0.598202437017173,0.404090395838306,0.46932853548542,0.12306795913517,0.761208833348478,0.616452789073377,0.732221802831015,0.486688943340768,0.502118925288336,0.520796975137059,0.455181723930427,0.619421692756079,,,
VUT,2007,37.845433780349,0.338978372071326,0.582069696464346,0.401725967693014,0.487951286393127,0.127257862127837,0.752369778130397,0.557458557142183,0.713997753066725,0.486688943340768,0.502118925288336,0.519285554833606,0.426590413803122,0.617487691990879,,,
VUT,2008,38.3511485460032,0.34613291098414,0.579109940064076,0.400527559362633,0.50731846241161,0.130552711178178,0.74748284782538,0.554126619355527,0.706635343143126,0.486688943340768,0.50191717680145,0.518221190301561,0.423563281623634,0.614649370718718,,,
VUT,2009,37.8164931743901,0.354281001657531,0.597951138169729,0.407329337656997,0.503053372400769,0.152460294914828,0.750613424997412,0.644096883073946,0.714681306016781,0.486688943340768,0.501603345821849,0.517651910440527,0.461866409675879,0.611722245495541,,,
VUT,2010,37.1946676253682,0.344275276523613,0.600381924016249,0.382745767875306,0.494224972771254,0.155855088924279,0.735593716599789,0.677955147871116,0.687363790339357,0.486688943340768,0.500213522912187,0.517483585192797,0.481885084074194,0.618893573765789,,,
VUT,2011,37.6754425694392,0.343499686393333,0.589990835004549,0.380737624090252,0.496031251846911,0.153730183242837,0.737881181218147,0.616240429572475,0.692631194183998,0.486688943340768,0.500101440419472,0.517812562980017,0.457722113387852,0.623168547866783,,,
VUT,2012,37.0851669669738,0.342518602967797,0.60081526362832,0.366842563735581,0.504279933830829,0.15643331133698,0.733419061811117,0.676115369935541,0.687794747014046,0.486688943340768,0.4998548589355,0.518599252995652,0.485451684228685,0.621712089260861,,,
VUT,2013,36.5905842437919,0.338723073167859,0.606911388292021,0.371215134478142,0.492307988678017,0.152646096347417,0.747839950795493,0.676115369935541,0.718574374670538,0.486688943340768,0.500191106413644,0.519796512733699,0.485980585671462,0.619879577706684,,,
VUT,2014,38.3618824608495,0.365038404812704,0.597800755595714,0.389417988544434,0.534985129315851,0.170712096577826,0.723745715726445,0.676115369935541,0.674585504819035,0.486688943340768,0.497366627597235,0.521236316912271,0.486644234025641,0.61969995871449,,,
VUT,2015,36.0571535604083,0.317554445190852,0.596411373982685,0.379701163088362,0.397060644035932,0.175901528448261,0.719620113451071,0.676115369935541,0.666465306069339,0.486688943340768,0.497254545104521,0.522701309081727,0.48732187570809,0.619520339722296,,,
VUT,2016,37.1231001620091,0.323919601803688,0.581457598563506,0.388899758043489,0.405048711098638,0.177810336268937,0.681688620629387,0.676252546360562,0.590072510924272,0.486688943340768,0.497523543087036,0.524107710503542,0.487982266376576,0.619331681942116,,,
